1-call-site,2.058125307,1.976404399,1.862770806,2.124826916,1.663044859,1.894194145,1.915706256,2.074296475,2.27369816,1.249938094,1.522638352,1.925193184,2.150351904,2.222378674,2.150948833,1.704098663,1.982441622,2.610584826,1.726843605,1.644572424,1.707423767,1.442144649,2.102412138,1.90071989,1.896660768,1.884126755,1.640094765,1.264907993,1.7993637,2.135548871,1.571209217,1.950558441
1-object,2.40467124,1.428586662,0.7715099984,1.887539213,1.772930916,2.165324113,1.937719101,1.090644217,3.06909078,1.722660959,2.024166132,1.325933402,1.958788029,1.53365902,1.329318758,0.9031517118,0.9823593934,1.585793166,1.63601136,1.9846144,1.544650213,4.423786599,1.863999079,2.075195292,2.616665652,2.893943611,0.9610637405,0.8596255506,2.009297825,2.508550614,1.065889358,1.524462652
1-object-1-type,1.036655493,0.8294192994,0.82651764,0.8337124728,0.8174888302,1.363609985,0.8333213099,0.8116117676,1.366280794,0.6992774708,1.248021341,0.9461557822,0.6805433317,1.068153727,1.22956294,1.449665828,1.446748138,0.9170077319,0.8111340358,1.397365422,0.8275724974,0.8210221215,0.8178799931,1.2338497,1.220915674,0.8291531804,1.34595956,0.8439275964,1.371526225,0.6949618536,0.7017623172,0.667708699
1-type,1.840003986,1.870098873,1.401049919,2.077064029,2.561064937,2.852650291,2.12471921,1.792149946,2.181170995,1.139495019,1.595330759,2.175980272,1.664297667,2.772893094,2.389833635,1.473169364,2.790495571,1.708868452,2.453038275,1.493938748,1.082575986,3.342108923,2.542401417,1.835431162,1.784292939,1.778636357,2.625993483,1.695529618,2.651628185,2.36762774,1.919577159,2.76863594
2-call-site,3.751126921,3.280730331,3.484363926,3.776778507,4.463685595,1.599942208,2.785026394,2.476426162,2.731805796,3.046362493,3.724339373,3.277868811,3.836392923,2.756744919,2.293027132,2.462255028,3.24467231,3.676645839,4.690102074,2.43615724,4.724635772,3.576705426,2.916170466,4.828954588,2.691496217,3.461043778,3.714474562,5.076230238,1.792297611,2.948669382,3.244901247,3.762519133
abduce,1.007477526,0.9742334505,0.9969974476,0.9934177983,0.9839534101,0.9851092527,0.95636983,0.9827415068,0.9820852652,0.9610805891,0.9892247776,0.9894209905,0.9831619631,1.009982126,0.9863491865,0.985745708,1.005614328,0.9970683481,0.9999901069,0.9670609612,0.9814850845,0.9937755984,1.023908298,1.050403638,1.037433799,1.00989144,0.9934919965,1.005879792,0.9987798524,0.9962027028,1.022694745,0.9940245744
ancestor,1.01781768,1.003305709,0.9786898185,0.9991778479,0.9949802684,1.005349908,0.9889279137,1.016328598,1.011208892,1.027505919,0.9885924757,1.049746119,1.013287293,1.02097869,1.013456985,1.038329387,1.017138911,1.013433307,1.030751118,1.016303604,1.029938174,1.059696133,1.018687188,1.00532623,1.048796369,1.006569324,1.025197316,1.030890555,0.9932478295,1.006850829,1.012920284,1.016886346
andersen,0.8931636115,2.913952011,1.062786356,1.135400746,0.8528945904,0.820482983,0.810308984,1.559928444,0.97502823,0.8437258176,0.8992406201,0.8042060168,1.353166932,1.206609787,2.197840688,0.895652061,0.8598891029,0.9326529781,2.310929977,0.8046401527,0.9924205229,1.212718125,0.8120455279,1.16308967,0.8921574902,0.9491000182,1.0036454,1.559695711,1.095873784,2.678789951,0.8815448796,0.7952896694
animals,1.019246405,1.007727801,1.03272966,0.9610968194,1.09203085,1.068485808,1.096744988,1.007912468,0.9848650007,1.019659341,0.9716074493,1.035743323,0.9774398486,0.9956449367,1.016573863,1.005075778,0.9869296803,1.007150716,0.9903511494,1.017117605,0.964410566,0.9893175272,1.00980274,1.023680978,0.9853933535,0.9896483889,1.031639612,1.117953479,1.0788169,1.016040381,1.017710078,0.9749417145
buildwall,0.5190135537,0.4392389862,0.4640338043,0.2844547394,0.3893784188,0.3593005366,0.09523700877,0.1683153731,0.5885953948,0.3626552374,0.5401617072,0.447749808,0.2900753988,0.5497516028,0.5852565461,0.2213432627,0.4191296693,0.3862893781,0.3860941502,0.5072645045,0.4164174038,0.3646298708,0.4209192523,0.4655215804,0.2356913659,0.09178481299,0.3575602176,0.3550356741,0.4225314143,0.1388239334,0.2051873209,0.2236870751
clique,2.400773161,1.011424221,1.456798892,1.354214192,1.664902864,1.02737018,1.220041954,0.8495296023,1.098352477,2.544440596,2.34749524,0.8300558222,1.003600846,1.529105333,1.188207551,1.001564546,0.8558498243,1.72655734,1.3248956,1.772382827,1.113155238,1.003733972,0.991194341,1.500827187,1.188125479,0.9936817167,1.50672606,1.776365601,1.3259438,1.149790554,1.290001254,1.015381792
cliquer,0.8893255571,0.9011128301,0.8652223934,0.8105995353,0.9879557113,1.167660664,0.750054422,0.8398267655,1.108148968,0.9469055731,1.062899798,0.8551557595,1.439351582,0.8968242494,0.8556978559,1.08632885,1.440778278,0.8816435196,0.9173814455,1.241461289,1.067667145,0.9187126836,1.239313583,0.7998150299,0.7210458029,0.8104069582,0.6967192275,0.8830294104,1.029869954,0.9204804052,0.9835280984,1.191648983
downcast,2.222795934,1.095714664,2.104855749,2.364596446,2.156344342,2.245029755,2.346273815,2.124498967,2.253578844,2.32511372,2.265079588,3.484316356,0.9732963795,2.292858345,2.313415653,2.118904,3.702407432,2.206047098,2.22542594,2.176815343,2.278930938,2.299621904,2.500811325,2.397849044,2.329269255,3.416083511,3.475272746,2.223781049,2.286144277,2.297052155,0.9603215254,2.242973382
escape,0.9433154264,0.9691145592,0.958536173,0.9794311581,0.9640664285,0.9795925936,0.9611889504,0.9756745112,0.9757857708,0.9553794552,0.9360093807,0.9662894385,0.9572512339,0.9664421477,0.9368754602,0.9863467045,0.990938889,0.9434768618,0.9350625835,0.9960633743,0.959781844,0.983510676,0.952735404,0.9514330125,1.003356331,0.9705805678,0.9804957596,0.9923110905,0.9837942789,0.9627225873,0.954506831,1.5937651
inflamation,0.9930130218,0.9835751082,0.9917534981,0.9811826724,0.9785400346,0.9738554086,0.9812779743,0.9852397338,0.9752280861,0.9888754892,0.9865363346,0.9935384184,0.9766199889,0.9807339019,0.9938468451,1.100061548,1.09704347,0.9859373331,1.146882267,1.148206058,1.141646153,1.158377824,0.9880375462,1.147650175,0.9809025341,1.032454843,0.9888480247,0.9997920935,0.9883814022,0.982997529,0.9930193386,0.9925620541
modref,0.9923881267,0.9804309669,0.9925362119,0.9945406864,1.003909742,0.9971316947,0.9830461721,1.000243421,0.9743681816,1.001602321,0.9926533251,0.9966196875,1.005131203,1.009965752,0.9927762456,0.9963477139,0.9923523152,0.9821450781,0.9910127726,1.018696008,1.010094479,1.005727416,0.9895551489,0.9790836812,0.9876600446,0.9901174858,0.9912266735,0.9817385695,0.9951978753,0.9876155222,0.9868160553,0.987862331
nearlyscc,1.98328815,1.477368222,1.261865765,1.211869247,1.140147184,2.270321707,1.441383158,1.122001556,1.280521556,1.058224527,8.987908181,1.528317049,0.9567522456,1.620684242,1.254634114,2.894505772,1.303824022,4.125902938,0.9781419902,0.826250787,0.9820193887,1.079957986,1.592648511,4.138272947,1.155253688,2.150744224,1.4258512,2.22670225,1.068375409,4.416500216,1.553148861,1.847553518
path,1.016489023,1.066984478,1.097984191,0.9805914086,1.064971284,1.047384154,1.032699162,1.035060962,1.056813923,1.052212335,1.02236302,0.9958254534,1.035766888,1.019687475,1.067028054,1.038381426,1.043662794,1.012087883,1.001307269,1.037658071,1.005054775,0.9900124626,1.141830003,1.081861203,1.043662794,1.049772099,0.9413558997,0.949713708,1.031426754,1.01558265,1.047270857,1.047288288
polysite,1.032723819,1.011147217,0.9873650916,0.9925502192,1.042736716,0.9843467265,1.013058666,1.017722614,0.9755318354,1.059951116,0.9947766474,0.9960907018,0.9941280626,0.9929084149,0.977180467,1.051024531,1.034253286,0.9843977489,1.032693299,0.9990785472,1.027396512,1.01522362,1.020500407,1.019168697,1.008910805,1.011671479,1.001406853,0.9947484059,1.012614707,1.029983782,0.9832701628,0.9937956964
rsg,1.064610484,2.436736957,2.095370171,0.9270465756,0.9086847893,0.9513878942,1.19758864,0.9065958046,2.271437069,1.07051443,2.222087632,0.9485608561,2.249209289,2.275251067,1.069698383,1.027424726,0.9141939511,1.602661518,1.71460443,2.226550616,1.042537248,0.9126114452,0.9349369585,2.383001085,1.029309097,1.9946916,1.104976179,0.9897050458,1.110034228,2.587546829,0.9262955232,1.06493594
rvcheck,1.34025474,0.3626526869,1.14009547,1.124832728,1.365723774,0.4318784587,1.041338735,1.159592962,0.5275155529,1.2802914,1.388994739,1.114304358,0.8264846609,1.369752497,1.551401552,1.346484084,1.482701922,1.358884998,1.249609507,1.402672492,1.102394585,1.005039655,1.328205121,1.122787647,1.044429849,1.19943633,0.3318656217,0.93420211,1.13422204,1.324911099,0.7397306838,1.288075058
scc,1.170852423,1.12570386,1.454676191,1.684002371,0.793555769,1.328988211,4.334030576,1.117551849,1.177505263,1.177624305,1.336209093,1.025904866,1.247464861,1.598049013,1.088346282,1.382559283,1.826632141,1.566995784,1.233932262,2.103270481,1.558223886,1.118045184,1.401290459,1.40262813,2.400638789,1.395325213,1.345146308,0.9810734826,1.856969627,1.061581179,1.911766391,1.058761749
sgen,1.005178669,1.008976814,1.003555509,1.012875453,1.081860888,1.05245146,1.017384463,1.001067186,1.016123256,1.009691236,0.9970145466,1.018565779,1.012667797,1.00494626,1.018304615,1.015462787,1.01565325,1.010876999,1.010540242,1.013871642,1.013401487,1.009691088,1.010356004,1.021753256,1.029945837,1.002224046,1.065561546,1.008980075,1.068450953,1.005255003,1.005928071,1.015295594
ship,1.013814363,0.9909105996,0.9990462329,0.999443,1.022842722,1.018184523,1.01239325,1.006231914,1.025570496,1.025137486,1.029587763,1.012770941,1.011347921,1.002052507,1.001426836,1.003284774,1.021169814,1.058807371,1.020042462,1.018062441,1.008755582,1.013600719,1.021669588,1.009648308,1.012238739,1.013818178,1.023493191,1.010113746,1.026957273,1.000331911,1.01699613,1.015607445
small,0.9442001835,1.022308457,1.021237957,0.9551345772,1.021754091,0.9883774277,1.028043279,1.025548631,1.050810521,1.094739257,1.009261737,1.012310751,0.9582982872,1.009892568,0.9460926747,0.9735624713,1.099260208,1.067240786,0.9530126931,1.037696896,1.028005047,1.016181756,0.9842961462,0.9487402508,0.9944276648,0.9727118061,1.018905796,0.9461882551,1.032115002,0.9864658205,1.001481496,0.9574858541
sql-01,1.033674483,0.9925424319,1.002636413,1.004871341,1.030666698,1.005744569,1.020576063,0.9586872806,0.9924420608,1.025855579,1.003981385,0.991073669,0.9934089685,0.9841112646,0.9713106116,0.9707853365,0.9863194275,1.015537437,1.04971043,1.003201836,1.017290584,1.249612735,0.9907959758,0.9861354139,1.002362065,1.007698459,0.9959583929,1.008431167,0.9963230743,1.060791392,0.989427584,0.9705912858
sql-02,1.000106223,0.9912584536,0.9963863276,0.9755124229,0.9837520125,0.9966904176,0.9877676669,0.9547509899,1.003509532,1.077215952,1.028703181,1.044607505,1.019451347,1.039225529,1.053067872,1.016960308,1.079473716,1.02160497,1.00092685,0.9882133879,1.023067102,1.046357064,0.9875802142,1.008279163,1.00339706,0.9831646606,1.016389618,1.004155203,1.007091962,1.081923099,1.101080769,0.9861347452
sql-03,0.9952296603,1.003448935,1.00839282,1.031272346,0.9888754564,0.9893452058,1.02897502,1.035610966,1.01844235,1.005166707,1.032516619,1.029299077,1.005294188,1.00715551,1.007272813,0.9992592208,1.004934779,0.9985516507,1.007983597,1.020821628,1.02009531,1.226364563,1.217101341,1.213945397,1.018699453,1.237136661,1.002559786,1.024621937,1.01456598,1.012283651,1.041522202,1.031816548
sql-04,1.012636699,1.045102683,1.029867116,1.066799657,1.027252352,1.022984486,1.046437881,1.062809957,1.008535732,1.029763797,1.013932159,1.017707274,1.002273016,1.084967892,1.011881676,1.081073563,1.092327378,0.9680188199,0.9876494151,1.004069176,1.047328014,0.973693413,1.011118705,1.045380849,0.9963838377,0.9848756994,0.9654994278,1.067967955,1.063151704,1.035120486,1.003957909,1.018978891
sql-05,1.005985253,1.033372976,1.011680758,0.9752589357,0.9469284494,0.9637944083,0.9776331438,1.010404999,0.9991869743,0.961904556,0.991584319,0.9741129154,0.977520704,1.065132873,1.023352866,1.014630138,0.9920038057,1.010547711,1.003368867,1.019482345,1.054429477,1.019231518,1.038618721,1.072376587,1.025701127,1.019114753,0.9715484248,0.9467338422,0.9990399377,0.9678206154,0.9738231669,1.030004108
