1-call-site,13.049115639,5.586501808,9.144416914,5.427655044,30.078822179,121.628668571,34.590996902,47.458217417,20.000455568,48.27438216,24.554613833,14.003140664,17.742830342,6.722699878,13.054757552,19.593214263,7.488235997,41.69069752,51.285811964,26.32469606,27.176738952,36.066960058,13.613978878,57.175263105,26.545097574,16.041773399,9.451827989,9.744712438,20.79356319,29.081633335,22.709935986,17.179670014
1-object,98.664282037,34.040800773,41.475639963,11.325419603,42.900084839,102.886696203,29.913241185,16.424452147,8.991035283,8.136203916,4.193784188,11.204022522,8.555781631,28.23551199,5.113591338,9.780252187,11.183882825,4.324023046,113.276437737,11.92878695,10.639450369,27.14823377,52.743029823,47.9602798,9.310237791,56.876386035,84.091294905,9.277124864,5.732451417,49.624975122,10.286016399,20.557801089
1-object-1-type,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1-type,121.520390786,6.34424106,3.632135426,19.519500863,8.826748359,5.043633477,7.313040634,57.653565414,71.44115515,7.002302305,8.778340314,6.626819629,8.527503536,20.184341337,10.749614023,9.915298723,6.204276687,22.617372407,21.749606799,12.209890949,39.790770738,30.975899747,114.538371137,5.579047314,40.746076139,47.186069464,5.147649391,29.627914885,6.558262914,5.049916664,20.386956677,4.286709312
2-call-site,112.010672904,382.377108901,232.502916017,1922.518023217,176.036261311,374.076566299,74.3004115,67.346802951,151.612592087,141.876315507,150.435349886,162.842904229,366.443739009,141.894286249,265.400283328,86.208556645,310.859902474,880.811466339,130.271810498,88.262973634,54.766862026,159.407975773,353.692337769,249.965567168,114.283784599,128.578812749,132.59435717,54.46116941,258.376218126,179.943815556,110.500201609,70.66167681
abduce,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ancestor,1.017183024,1.368186861,1.046911423,1.173750759,1.180474324,1.642280283,1.13147738,1.577703961,1.116841815,1.403466408,1.243900085,1.343387829,1.040044096,1.94786528,1.158154282,1.035304319,1.007283982,1.48566951,2.184020258,3.955931145,1.208965094,1.183969892,1.07224982,1.38903719,1.044458919,1.150965923,1.027239768,1.577887706,1.240414257,1.071669692,1.748424437,2.649388159
andersen,1.729876692,1.769903245,1.884423446,1.620870994,2.531244867,1.899119923,2.36696737,1.787228231,2.53717377,6.641952781,2.123321635,1.586497975,1.972392306,5.425808564,5.556826513,1.944331825,2.784045265,2.377853036,1.689471231,2.084317391,1.442884217,4.137072635,3.26031201,2.137516337,5.770774824,1.834003333,2.590037706,3.165877723,1.750389893,2.32837281,1.952718076,1.794285851
animals,1.513939753,1.237532495,1.367268913,1.183289366,1.256181182,1.505553791,1.556129873,1.364741643,1.474262914,1.064588852,1.518920774,1.280445588,1.405510179,1.382598353,1.373676176,1.259533485,1.339554369,1.303211709,1.30507498,1.312528685,1.314052596,1.295177626,1.270292424,1.144005346,1.339965858,1.364148862,1.089774306,1.250956295,1.390994081,1.454951397,1.256359471,1.349507262
buildwall,83.870599463,82.494704112,26.309989881,20.975860766,12.198259078,18.786050314,262.283249152,92.27064715,135.499896581,10.156645204,30.930173025,280.215616674,17.802553786,4.850150138,144.797704564,71.062845041,107.593010577,42.29572105,70.355002189,854.460733187,290.759476011,17.758569625,181.615986403,57.220005029,8.656645603,206.807558478,181.93970027,191.792591225,56.076368132,9.612904575,38.60280377,87.113894824
